,F,d,h1,h2,l,x
2017-10-26 14:14:00,20551.057763798486,0.018782697234824425,0.021586393689405334,0.005444545123398779,-0.016141848566006554,0.029671787481621983
2017-10-26 14:16:00,18978.07578552211,0.012549069410895175,-0.007724873026277793,-0.03362915480160221,-0.025904281775324414,-0.054709240192309244
2017-10-26 14:18:00,16682.799950316505,-0.04723419324014923,-0.029053768546123706,-0.060168474333014144,-0.03111470578689044,-0.1675711419061775
2017-10-26 14:20:00,19004.571633831856,-0.01396246734208869,0.017608769396248808,-0.012407058789810573,-0.03001582818605938,-0.038776584921709836
2017-10-26 14:22:00,19444.188946258924,0.03742126333649663,-0.02418339850907584,-0.03145689639220335,-0.007273497883127512,-0.02549252944791007
2017-10-26 14:24:00,19814.832159439396,0.011132905786392477,-0.021523995927357056,-0.01629916667439072,0.005224829252966336,-0.021465427562388964
2017-10-26 14:26:00,20238.49013491811,-0.01200141699736703,0.01761417259129293,0.011317869579690241,-0.006296303011602687,0.010634322162013453
2017-10-26 14:28:00,23234.402050698274,0.0401068620206811,0.013382389393991223,0.06319896244399423,0.049816573050003005,0.16650478690866954
2017-10-26 14:30:00,20089.342493710967,-0.015567893740471732,0.030573739605668643,0.01229552280315014,-0.018278216802518503,0.009023151865828548
2017-10-26 14:32:00,21866.413581927347,0.021456405738150025,0.048883449662601525,0.04547557828701616,-0.0034078713755853612,0.11240756231218235
2017-10-26 14:34:00,22136.41047797384,0.022030648689381246,0.008454205185093842,0.03812144434483867,0.029667239159744827,0.09827353737905858
2017-10-26 14:36:00,21633.116494727383,0.019128793659336993,0.00032242051348026213,0.01984623511562382,0.019523814602143558,0.05882126389058463
2017-10-26 14:38:00,21364.398690454145,0.04319604717573253,-0.037629221696112804,0.010401245827220733,0.048030467523333537,0.06399853883017399
2017-10-26 14:40:00,20439.42017125974,-0.0492799206124229,0.000363871242720068,0.03143054388943409,0.03106667264671402,0.013581167166445272
2017-10-26 14:42:00,21840.030178203357,0.04225459933952505,0.001682340694419207,0.03244349751135096,0.030761156816931756,0.10714159436222698
2017-10-26 14:44:00,21353.576039439915,-0.027586079022567933,0.03288555031665129,0.059966417325207605,0.027080867008556317,0.09234675562784728
2017-10-26 14:46:00,19218.984919686383,-0.023607932493695184,0.036746567610222575,-0.009146052873587239,-0.045892620483809814,-0.041900038240869665
2017-10-26 14:48:00,22647.498441242828,0.0033983082215503155,0.033737425374616284,0.06936749322399251,0.035630067849376224,0.14213329466953534
2017-10-26 14:50:00,20409.180530677404,-0.013388329925828814,0.04662102638210021,0.010930638519000647,-0.03569038786309956,0.008472947112172481
2017-10-26 14:52:00,20818.65610400059,-0.015877033868128422,0.038907857274517496,0.03776960396582145,-0.0011382533086960467,0.05966217406351448
2017-10-26 14:54:00,17860.24758865404,-0.020682182416757823,-0.043245659212811816,-0.030479365999016808,0.012766293213795007,-0.08164091441479143
2017-10-26 14:56:00,20569.208393617922,0.04415870019863376,0.006940388653709863,0.0007426432077980924,-0.00619774544591177,0.04564398661422994
2017-10-26 14:58:00,21384.859952942974,0.03876324039788888,-0.020228404779118636,0.015935797342015667,0.0361642021211343,0.07063483508192021
2017-10-26 15:00:00,20996.567784422958,-0.030720931626787518,0.04271617698919099,0.04129174965186139,-0.0014244273373296007,0.051862567676935256
2017-10-26 15:02:00,20412.078359,0.014262376482015643,0.04868841423922601,0.000593129663288755,-0.04809528457593726,0.015448635808593153
2017-10-26 15:04:00,21181.709700889565,-0.018430852908378002,0.01539497549660522,0.024738705136838054,0.009343729640232834,0.031046557365298107
2017-10-26 15:06:00,20610.721699714257,-0.022659698115165973,0.027834425619575165,0.01939042092191312,-0.008444004697662044,0.01612114372866027
2017-10-26 15:08:00,23199.450256222433,0.0011384429774824595,0.02717687242892179,0.07212134354241391,0.04494447111349212,0.1453811300623103
2017-10-26 15:10:00,21965.357590722746,0.03983905807316375,0.02728189750287889,0.025351927712807386,-0.0019299697900715049,0.09054291349877852
2017-10-26 15:12:00,19508.056898904397,-0.00890078480116531,-0.008074160506623448,-0.017171233152406956,-0.009097072645783508,-0.04324325110597922
2017-10-26 15:14:00,19766.060646552294,0.0024312407402731218,-0.006206277063494289,-0.006124312574475883,8.196448901840597e-05,-0.009817384408678645
2017-10-26 15:16:00,17479.56635506451,-0.024426308447823775,-0.04696205821680671,-0.049113249224152944,-0.0021511910073462315,-0.12265280689612966
2017-10-26 15:18:00,20211.071332428328,-0.04387108238687274,-0.01811593775418944,0.028485759792250147,0.046601697546439586,0.013100437197627553
2017-10-26 15:20:00,21149.066292286065,-0.03394300372027241,0.014546009427344589,0.059427034197884476,0.04488102477053989,0.08491106467549654
2017-10-26 15:22:00,20389.502232655774,0.005017762072983656,-0.008101097824388857,0.015571202499024016,0.023672300323412873,0.03616016707103169
2017-10-26 15:24:00,21730.759357048537,0.001793287518442599,0.007621262146900086,0.048517673589733364,0.04089641144283328,0.09882863469790933
2017-10-26 15:26:00,17382.992276552068,-0.02721186809585148,-0.03164977186236238,-0.05417375479124178,-0.022523982928879395,-0.13555937767833504
2017-10-26 15:28:00,21902.84586266003,-0.020358471145556525,0.021905106893056026,0.057117684597266835,0.03521257770421081,0.09387689804897714
2017-10-26 15:30:00,21905.60075231512,0.027471993660150407,0.02431623685380127,0.027308381774913286,0.002992144921112015,0.08208875720997698
2017-10-26 15:32:00,17874.349477524152,0.0462727056241493,-0.04401205760076493,-0.0626732840599144,-0.018661226459149464,-0.0790738624956795
2017-10-26 15:34:00,19749.985807562505,-0.011027147365660614,-0.03628965118087804,-0.0015382412795161698,0.03475140990136187,-0.014103629924692954
2017-10-26 15:36:00,21011.63126167315,0.04918152562861748,-0.02777409087918427,0.0005594218969234427,0.02833351277610771,0.05030036942246437
2017-10-26 15:38:00,22181.930541457335,0.006857596465890216,0.043399704417208626,0.05092804632942744,0.007528341912218815,0.1087136891247451
2017-10-26 15:40:00,17587.025152409344,-0.004794540775437249,-0.046712841926039084,-0.06984677794694054,-0.02313393602090146,-0.14448809666931833
2017-10-26 15:42:00,19679.483954136205,0.03505219814035626,-0.027776142444226395,-0.013997937531307472,0.013778204912918923,0.007056323077741317
2017-10-26 15:44:00,23110.552789523754,-0.006577124278528121,0.04195555527761792,0.06822672856350215,0.026271173285884228,0.12987633284847616
2017-10-26 15:46:00,18110.1836403828,0.002787961995867269,-0.01953190130087501,-0.04558881772329773,-0.026056916422422718,-0.08838967345072819
2017-10-26 15:48:00,17092.21453503999,-0.0397745222880805,-0.04045034677292553,-0.04838261596572563,-0.007932269192800101,-0.13653975421953174
2017-10-26 15:50:00,22784.905974707974,-0.0004612415272612358,0.03284743561960496,0.05751847835655324,0.024671042736948284,0.11457571518584525
2017-10-26 15:52:00,17626.822324438024,6.566728119294929e-05,-0.04781248670901528,-0.054490522439440456,-0.0066780357304251775,-0.10891537759768796
2017-10-26 15:54:00,21365.456708694528,0.01584672247354793,0.04901875354799677,0.020861444912351097,-0.028157308635645674,0.057569612298250125
2017-10-26 15:56:00,20114.827530353145,0.012444400749714049,-0.04407728429564939,-0.009149530968140876,0.03492775332750851,-0.005854661186567703
2017-10-26 15:58:00,18891.324070481085,0.049791067134405315,-0.019419989195098866,-0.04504110255397242,-0.02562111335887356,-0.04029113797353953
2017-10-26 16:00:00,19874.71251249261,-0.025697273451575877,0.0425775090677387,0.012136196254546545,-0.030441312813192158,-0.0014248809424827862
2017-10-26 16:02:00,19209.607892972177,-0.019438887203120772,-0.02846388228401723,-0.011270774393167586,0.017193107890849643,-0.041980435989455944
2017-10-26 16:04:00,21441.37130375122,0.023041712216901863,0.04313441255486314,0.022555202082741893,-0.020579210472121245,0.06815211638238565
2017-10-26 16:06:00,20834.801464985867,0.02474138710638811,0.03146656092464488,0.0027083236524201373,-0.028758237272224742,0.030158034411228385
2017-10-26 16:08:00,19329.506706324137,-0.04278300126944941,-0.023892725203740407,0.0050786552879086115,0.028971380491649018,-0.03262569069363218
2017-10-26 16:10:00,20149.917199892014,0.013144903959125098,-0.04123765883706102,-0.008431290183748573,0.03280636865331245,-0.0037176764083720476
2017-10-26 16:12:00,20365.603239323627,0.036498740873682115,0.022532738760677434,-0.008144617111409909,-0.030677355872087343,0.020209506650862297
2017-10-26 16:14:00,19170.556503568823,-0.04310747133830028,-0.018197344814231943,-0.008642048772431611,0.009555296041800332,-0.0603915688831635
2017-10-26 16:16:00,22254.783797162487,0.03445472994094316,-0.007977231951499117,0.03993039936593465,0.047907631317433766,0.11431552867281246
2017-10-26 16:18:00,18906.051658214874,-0.04447738157475847,-0.0005707945934175576,-0.018419665388371677,-0.01784887079495412,-0.08131671235150181
2017-10-26 16:20:00,17624.536946343287,-0.04769126930759169,-0.011920312737060089,-0.03631496886003756,-0.024394656122977466,-0.12032120702766681
2017-10-26 16:22:00,19259.150875248386,-0.007616636945614673,-0.019134106250816074,-0.013922999349942101,0.005211106900873973,-0.035462635645498876
2017-10-26 16:24:00,20113.12514506727,-0.03876689770891745,-0.00862525081631886,0.023898418596845925,0.032523669413164785,0.009029939484774402
2017-10-26 16:26:00,23858.250244479947,0.04111877960940913,0.026961875138878474,0.07212577975800662,0.04516390461912814,0.18537033912542236
2017-10-26 16:28:00,17891.514837528237,-0.026930476624403545,-0.00901808883854359,-0.04093023166401674,-0.03191214282547315,-0.10879093995243702
2017-10-26 16:30:00,16606.973877823588,-0.016630809734204402,-0.03716024248880903,-0.07930825464757643,-0.0421480121587674,-0.17524731902935725
2017-10-26 16:32:00,16838.620480116722,0.014007096282704093,-0.04636277103642004,-0.0763048510405855,-0.029942080004165463,-0.1386026057984669
2017-10-26 16:34:00,21414.326484103985,0.006805501451725447,0.015100600871992803,0.03952828666927154,0.024427685797278734,0.08586207479026853
2017-10-26 16:36:00,19351.9519897265,0.014988773393444843,-0.032316515744030855,-0.01582861916838621,0.016487896575644645,-0.016668464943327577
2017-10-26 16:38:00,21467.660126821134,0.03298828581603999,0.038130464543043405,0.013352404152697336,-0.02477806039034607,0.05969309412143467
2017-10-26 16:40:00,20991.019073819843,0.0344834523829578,-0.0307716529825124,0.009235895278240355,0.04000754826075276,0.05295524293943851
2017-10-26 16:42:00,19156.98134011763,-0.04466063038553525,0.047483166285502004,0.010022665299257584,-0.03746050098624442,-0.02461529978702008
2017-10-26 16:44:00,18544.666607667652,-0.008565666771306657,0.017869687841313917,-0.028562251490614435,-0.04643193933192835,-0.06569016975253553
2017-10-26 16:46:00,20123.047587224315,-0.015779468332230005,0.014296182997389939,0.024705385090002044,0.010409202092612105,0.03363130184777408
2017-10-26 16:48:00,20709.54687762379,0.014367723451792741,0.001169641222899323,0.013374348072192732,0.012204706849293409,0.041116419596178205
2017-10-26 16:50:00,18961.332603283412,-0.03958196882167934,-0.04633441804880833,-0.007803027657044111,0.03853139039176422,-0.05518802413576756
2017-10-26 16:52:00,22160.70271017861,0.04942226415045291,0.006284638070005642,0.03360756874399432,0.02732293067398868,0.11663740163844155
2017-10-26 16:54:00,19304.389909811092,0.009422614352412241,-0.0006355818996652829,-0.02114064310221815,-0.02050506120255287,-0.03285867185202406
2017-10-26 16:56:00,21413.60505852234,0.030429087875995256,-0.0036648754986078336,0.020918403503996055,0.02458327900260389,0.07226589488398737
2017-10-26 16:58:00,18122.144299128875,-0.0459280685807805,8.34626224308424e-05,-0.02079769557677561,-0.020881158199206454,-0.08752345973433173
2017-10-26 17:00:00,18857.17834281411,0.016274392616428768,0.0034827972891512612,-0.03968242168457454,-0.0431652189737258,-0.06309045075272031
2017-10-26 17:02:00,22139.907211097743,0.03981111031212729,0.016574197717873954,0.031044091000602583,0.01446989328272863,0.10189929231333246
2017-10-26 17:04:00,20629.375430622735,-0.01065866937043207,-0.015673064944688266,0.02046106458208064,0.03613412952676891,0.030263459793729214
2017-10-26 17:06:00,20977.91454841047,0.026677982783933282,0.0441135963543528,0.01528319508033563,-0.028830401274017172,0.057244372944604535
2017-10-26 17:08:00,18210.54488980072,0.02500489521133155,-0.04835319404662456,-0.04000557985938039,0.008347614187244168,-0.05500626450742924
2017-10-26 17:10:00,22610.80981553116,0.034404127451098984,0.028781440849297873,0.040209677941448245,0.011428237092150371,0.11482348333399547
2017-10-26 17:12:00,19117.92833136786,-0.007503494445330605,-0.026262119838128286,-0.01407526345096052,0.012186856387167766,-0.035654021347251645
2017-10-26 17:14:00,23607.11862937215,0.03646594636607493,0.034965768423239535,0.07987110421674072,0.044905335793501186,0.1962081547995564
2017-10-26 17:16:00,19602.699911182848,-0.025362809424603273,0.03084257318166639,6.440107787261673e-06,-0.030836133073879127,-0.02534992920902875
2017-10-26 17:18:00,16890.139437083955,-0.035817645990106096,-0.04713483815184896,-0.057317284128022186,-0.010182445976173224,-0.15045221424615046
2017-10-26 17:20:00,22258.647719137934,-0.01041511536860934,0.048016358138088105,0.05465378486678939,0.006637426728701282,0.09889245436496943
2017-10-26 17:22:00,20810.535255259092,-0.049253473375088265,0.018971848997676413,0.034562565976058654,0.01559071697838224,0.019871658577029043
2017-10-26 17:24:00,20659.63904289749,0.004316419108875272,0.009477859020646698,0.02013281135414066,0.010654952333493964,0.044582041817156595
2017-10-26 17:26:00,20485.15132665026,-0.022788311029360443,0.019508467302816246,0.031766498409159405,0.012258031106343159,0.04074468578895837
2017-10-26 17:28:00,16094.253895200307,-0.04117740430730154,-0.03536449938140557,-0.06871901757153424,-0.033354518190128676,-0.17861543945037
